ArtNr,Label,Hersteller,Size,Hahnloch,Ueberlauf,Ablage
1171 403.536.000,"Ablaufabdeckung Laufen Pro, mit linienförmigen Schlitzen, Edelstahl lackiert Weiss matt",Laufen,,,,

1171 404.536.000,"Ablaufabdeckung Laufen Pro, mit linienförmigen unterbrochenen Schlitzen, Edelstahl lackiert Weiss matt",Laufen,,,,

1171 403.241.000,"Ablaufabdeckung Laufen Pro, mit linienförmigen Schlitzen, Edelstahl lackiert Hellgrau matt",Laufen,,,,

1171 404.241.000,"Ablaufabdeckung Laufen Pro, mit linienförmigen unterbrochenen Schlitzen, Edelstahl lackiert Hellgrau matt",Laufen,,,,

1313 276.000.000,"Duschwannengarnitur Kaldewei KA 120 Mod. 4108 senkrecht, ohne Ablaufdeckel, Abgang senkrecht Ø 50 mm, Ablaufleistung 1,4 l/s (Sperrwasserhöhe 50 mm), mit verschlossenem Kriechwasseranschluss, inkl. Haarfangsieb",Kaldewei,,,,

1313 282.100.000,"Ablaufdeckel KA120, eckig, für Conoflat Weiss",Andere,,,,

1313 282.536.000,"Ablaufdeckel KA120, eckig, für Conoflat Weiss matt",Andere,,,,

1313 282.536.184,"Ablaufdeckel KA120, eckig, für Conoflat Weiss matt Gleitschutz Secure Plus",Andere,,,,

1435 491.000.000,"Montagekleber Kaldewei, Kartusche 310 ml",Kaldewei,,,,

1445 711.000.000,"Duschenwannenträger Alterna primo, 800 x 800 x 140 mm, Sanidusch, Schmidlin, Höhe 305 mm, zu Duschenwanne, erfüllt die Anforderungen gemäss der SIA- Norm 271/1",Alterna,,,,

1445 712.000.000,"Duschenwannenträger Alterna primo, 900 x 900 x 140 mm, Sanidusch, Schmidlin, Höhe 305 mm, zu Duschenwanne, erfüllt die Anforderungen gemäss der SIA- Norm 271/1",Alterna,,,,

1435 531.000.000,"Einbau- System- Rahmen Kaldewei ESR bodeneben, 72,8 x 122,8 cm, für Duschenwannen 70 x 120 cm, für bodenebene Montage, zu Duschenwannen, Conoflat, alle Modelle Superplan, Höhe verstellbar 4,9 - 16,4 cm, 4 schallisolierte 3D- Flex Füsse, Wannendichtband, 2 Wandecken, 4 Multifunktionsecken, vormontiertes Schallschutzband am Rahmen, Schalungsplatten für Estrichaussparung",Kaldewei,122.8 x 72.8,,,

1435 523.000.000,"Einbau- System- Rahmen Kaldewei ESR bodeneben, 72,8 x 92,8 cm, für Duschenwannen 70 x 90 cm, für bodenebene Montage, zu Duschenwannen, Conoflat, alle Modelle Superplan, Höhe verstellbar 4,9 - 16,4 cm, 4 schallisolierte 3D- Flex Füsse, Wannendichtband, 2 Wandecken, 4 Multifunktionsecken, vormontiertes Schallschutzband am Rahmen, Schalungsplatten für Estrichaussparung",Kaldewei,92.8 x 72.8,,,

1435 536.000.000,"Einbau- System- Rahmen Kaldewei ESR bodeneben, 72,8 x 142,8 cm, für Duschenwannen 70 x 140 cm, für bodenebene Montage, zu Duschenwannen, Conoflat, alle Modelle Superplan, Höhe verstellbar 4,9 - 16,4 cm, 4 schallisolierte 3D- Flex Füsse, Wannendichtband, 2 Wandecken, 4 Multifunktionsecken, vormontiertes Schallschutzband am Rahmen, Schalungsplatten für Estrichaussparung",Kaldewei,142.8 x 72.8,,,

1435 547.000.000,"Einbau- System- Rahmen Kaldewei ESR bodeneben, 72,8 x 172,8 cm, für Duschenwannen 70 x 170 cm, für bodenebene Montage, zu Duschenwannen, Conoflat, alle Modelle Superplan, Höhe verstellbar 4,9 - 16,4 cm, 4 schallisolierte 3D- Flex Füsse, Wannendichtband, 2 Wandecken, 4 Multifunktionsecken, vormontiertes Schallschutzband am Rahmen, Schalungsplatten für Estrichaussparung",Kaldewei,172.8 x 72.8,,,

1435 543.000.000,"Einbau- System- Rahmen Kaldewei ESR bodeneben, 72,8 x 162,8 cm, für Duschenwannen 70 x 160 cm, für bodenebene Montage, zu Duschenwannen, Conoflat, alle Modelle Superplan, Höhe verstellbar 4,9 - 16,4 cm, 4 schallisolierte 3D- Flex Füsse, Wannendichtband, 2 Wandecken, 4 Multifunktionsecken, vormontiertes Schallschutzband am Rahmen, Schalungsplatten für Estrichaussparung Preisübersicht Unverbindliche Richtpreise Total2'760'444.50 geschätzte Transportkosten107'657.43 8.1 % MWSt232'316.23 Rundungsdifferenz 0.01- Gesamtbetrag inkl. MwSt. in CHF 3'100'418.15 Preisänderung vorbehalten Unverbindliche Richtpreise Bei den Preisangaben handelt es sich um unverbindliche Richtpreise. Auf diese unverbindlichen Richtpreise gibt Sanitas Troesch den Installateur-Unternehmen individuelle Einkaufsrabatte. Die unverbindlichen Richtpreise sind für Installateur-Unternehmen nicht bindend. Die Installateur-Unternehmen legen die Verkaufspreise an ihre Kunden vollkommen frei und im eigenen Ermessen fest.",Kaldewei,162.8 x 72.8,,,
